file_path,artist,title,stream_count,source_url,archive_item,license_url
music/low_stream/Susan Matthews - 01-The-Road-From-Veliko-part-one.mp3,Susan Matthews,01-The-Road-From-Veliko-part-one,916,https://archive.org/download/PILOTELEVEN_08/01-The-Road-From-Veliko-part-one.mp3,https://archive.org/details/PILOTELEVEN_08,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Lucas Darklord - 2020_06_04_21_51_19-26.32bpmStereoRough.mp3,Lucas Darklord,2020_06_04_21_51_19-26.32bpmStereoRough,899,https://archive.org/download/2020-06-04_part-1/2020_06_04_21_51_19-26.32bpmStereoRough.mp3,https://archive.org/details/2020-06-04_part-1,https://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Various New England Artists - 98_bonustrack_theAberration-LiquidCourage.mp3,Various New England Artists,98_bonustrack_theAberration-LiquidCourage,896,https://archive.org/download/MC004/98_bonustrack_theAberration-LiquidCourage.mp3,https://archive.org/details/MC004,
music/low_stream/GAAD - 05Gaad-ShootForShit_64kb.mp3,GAAD,05Gaad-ShootForShit_64kb,960,https://archive.org/download/TFN096/05Gaad-ShootForShit_64kb.mp3,https://archive.org/details/TFN096,http://creativecommons.org/licenses/by-sa/3.0/us/
music/low_stream/Øe - 01.Oe-DriftI.mp3,Øe,01.Oe-DriftI,824,https://archive.org/download/isor005likeACometThatDriftInWithTheTide/01.Oe-DriftI.mp3,https://archive.org/details/isor005likeACometThatDriftInWithTheTide,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/daniel_nose - 04. Blockhead (feat. Cuzzin Coo).mp3,daniel_nose,04. Blockhead (feat. Cuzzin Coo),855,https://archive.org/download/MNMN474/04.%20Blockhead%20%28feat.%20Cuzzin%20Coo%29.mp3,https://archive.org/details/MNMN474,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/SPaCeyALieN Vs Cerebral Bomb - 01_SPaCeyALieN-Hallo_Corona.mp3,SPaCeyALieN Vs Cerebral Bomb,01_SPaCeyALieN-Hallo_Corona,882,https://archive.org/download/rskp-083/01_SPaCeyALieN-Hallo_Corona.mp3,https://archive.org/details/rskp-083,http://creativecommons.org/licenses/by-nc-sa/3.0/nl/
music/low_stream/NESMETAL - 1-10VictoryFanfare.mp3,NESMETAL,1-10VictoryFanfare,868,https://archive.org/download/PTE022/1-10VictoryFanfare.mp3,https://archive.org/details/PTE022,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Cian Orbe Netlabel - 01 - Yume Station - Asobu (Filmy Ghost Rework) [El Castillo Rospigliosi].mp3,Cian Orbe Netlabel,01 - Yume Station - Asobu (Filmy Ghost Rework) [El Castillo Rospigliosi],905,https://archive.org/download/v-a-dark-ambient-latinoamerica-ii/01%20-%20Yume%20Station%20-%20Asobu%20%28Filmy%20Ghost%20Rework%29%20%5BEl%20Castillo%20Rospigliosi%5D.mp3,https://archive.org/details/v-a-dark-ambient-latinoamerica-ii,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/deemage - 04-deemage_-_peace_forever.mp3,deemage,04-deemage_-_peace_forever,822,https://archive.org/download/20k189/04-deemage_-_peace_forever.mp3,https://archive.org/details/20k189,http://creativecommons.org/licenses/by-nc-sa/2.5/
music/low_stream/Various Artists - 01. applecore - astrobient.mp3,Various Artists,01. applecore - astrobient,810,https://archive.org/download/MNMN411/01.%20applecore%20-%20astrobient.mp3,https://archive.org/details/MNMN411,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/FamiCorp Virtual Enterprises - FamiCorp Virtual Enterprises - Hoe™ - 17 Renegade Theme.mp3,FamiCorp Virtual Enterprises,FamiCorp Virtual Enterprises - Hoe™ - 17 Renegade Theme,797,https://archive.org/download/FamiCorpVirtualEnterprises-HoeTM/FamiCorp%20Virtual%20Enterprises%20-%20Hoe%E2%84%A2%20-%2017%20Renegade%20Theme.mp3,https://archive.org/details/FamiCorpVirtualEnterprises-HoeTM,
music/low_stream/Deep-X Recordings - deepx272-01_-_Jozef_Fabianskiy_-_Black_Sea.mp3,Deep-X Recordings,deepx272-01_-_Jozef_Fabianskiy_-_Black_Sea,847,https://archive.org/download/deepx272/deepx272-01_-_Jozef_Fabianskiy_-_Black_Sea.mp3,https://archive.org/details/deepx272,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/various artists - 10Telegraph909-cyclotron.mp3,various artists,10Telegraph909-cyclotron,815,https://archive.org/download/IHeardSomethingInTheDistanceVol9/10Telegraph909-cyclotron.mp3,https://archive.org/details/IHeardSomethingInTheDistanceVol9,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Dafuqex - Dafuqex - Nightwish - 05 The Krispiest Kriddim.mp3,Dafuqex,Dafuqex - Nightwish - 05 The Krispiest Kriddim,796,https://archive.org/download/SRS03206/Dafuqex%20-%20Nightwish%20-%2005%20The%20Krispiest%20Kriddim.mp3,https://archive.org/details/SRS03206,https://creativecommons.org/licenses/by/4.0/
music/low_stream/Blit - blit-satisfaccion_vbr.mp3,Blit,blit-satisfaccion_vbr,803,https://archive.org/download/blita/blit-satisfaccion_vbr.mp3,https://archive.org/details/blita,
music/low_stream/Giftgas - 07HeldAgainstTheirWill.mp3,Giftgas,07HeldAgainstTheirWill,815,https://archive.org/download/Giftgas-ClosedCasketFuneral/07HeldAgainstTheirWill.mp3,https://archive.org/details/Giftgas-ClosedCasketFuneral,
music/low_stream/Post Apocalyptic Zombie - 06DustmitesInTheBunker.mp3,Post Apocalyptic Zombie,06DustmitesInTheBunker,798,https://archive.org/download/SA41-PostApocalypticZombie-Bloodrust/06DustmitesInTheBunker.mp3,https://archive.org/details/SA41-PostApocalypticZombie-Bloodrust,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/Stream69 - JNN091-12-PureVolume.mp3,Stream69,JNN091-12-PureVolume,955,https://archive.org/download/JNN091-Stream69-MinistriesandThieves/JNN091-12-PureVolume.mp3,https://archive.org/details/JNN091-Stream69-MinistriesandThieves,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/
music/low_stream/fp - 01-fp-cendre-1.mp3,fp,01-fp-cendre-1,829,https://archive.org/download/ntt052/01-fp-cendre-1.mp3,https://archive.org/details/ntt052,http://creativecommons.org/licenses/by-nc-sa/2.0/be/
music/low_stream/Warfare - 006WipedOut.mp3,Warfare,006WipedOut,851,https://archive.org/download/WarfareVideoSoundtrack/006WipedOut.mp3,https://archive.org/details/WarfareVideoSoundtrack,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/Schlam and Selbst-Morder - 03Selbst-morder-Awaken.mp3,Schlam and Selbst-Morder,03Selbst-morder-Awaken,945,https://archive.org/download/Sa14-SchlamAndSelbst-morder-Split/03Selbst-morder-Awaken.mp3,https://archive.org/details/Sa14-SchlamAndSelbst-morder-Split,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/Given Willingly - 06...heresEveryShittyMinuteRevisited.mp3,Given Willingly,06...heresEveryShittyMinuteRevisited,960,https://archive.org/download/Mam081-GivenWillingly-Psychogram/06...heresEveryShittyMinuteRevisited.mp3,https://archive.org/details/Mam081-GivenWillingly-Psychogram,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/vlad ribarski - thejammaleckstar_118.200.mp3,vlad ribarski,thejammaleckstar_118.200,857,https://archive.org/download/shkart020VladRibarski-TheJammaleckStarsNght/thejammaleckstar_118.200.mp3,https://archive.org/details/shkart020VladRibarski-TheJammaleckStarsNght,http://creativecommons.org/licenses/by/3.0/us/
music/low_stream/Akustikkoppler - 10GesangDerQuerulanten.mp3,Akustikkoppler,10GesangDerQuerulanten,861,https://archive.org/download/Utopia_989/10GesangDerQuerulanten.mp3,https://archive.org/details/Utopia_989,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/v.v.a.a - sesion_mecha_po_poy_aggnes_pe.mp3,v.v.a.a.,sesion_mecha_po_poy_aggnes_pe,768,https://archive.org/download/BM025/sesion_mecha_po_poy_aggnes_pe.mp3,https://archive.org/details/BM025,
music/low_stream/Andy N - 17InvisibleThreadsTorIntermixKylyra.mp3,Andy N,17InvisibleThreadsTorIntermixKylyra,895,https://archive.org/download/richardkyandynlitspotnov08/17InvisibleThreadsTorIntermixKylyra.mp3,https://archive.org/details/richardkyandynlitspotnov08,
music/low_stream/Fossil Fuel - 25-fossil_fuel-a_hook.mp3,Fossil Fuel,25-fossil_fuel-a_hook,896,https://archive.org/download/lf093mp3/25-fossil_fuel-a_hook.mp3,https://archive.org/details/lf093mp3,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/we are debris - We Are Debris - lost ep - 06 - its the clapz-n.mp3,we are debris,We Are Debris - lost ep - 06 - its the clapz-n,984,https://archive.org/download/DeadNameTapes/We%20Are%20Debris%20-%20lost%20ep%20-%2006%20-%20its%20the%20clapz-n.mp3,https://archive.org/details/DeadNameTapes,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Sara Ayers - SaraAyers-Sylvatica-05-21Years.mp3,Sara Ayers,SaraAyers-Sylvatica-05-21Years,827,https://archive.org/download/Sylvatica/SaraAyers-Sylvatica-05-21Years.mp3,https://archive.org/details/Sylvatica,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/бельфегоров Х горгоротов - 17. вереница времени.mp3,бельфегоров Х горгоротов,17. вереница времени,847,https://archive.org/download/IBR_1474/17.%20%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%B8%D1%86%D0%B0%20%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8.mp3,https://archive.org/details/IBR_1474,
music/low_stream/Lost Tigres - Track5_vbr (2).mp3,Lost Tigres,Track5_vbr,760,https://archive.org/download/kingstonjamdesertica/Track5_vbr.mp3,https://archive.org/details/kingstonjamdesertica,http://creativecommons.org/licenses/by-nc-nd/2.5/ar/
music/low_stream/Kooky Monster - EatsMushroomsForWallpaperInspirations.mp3,Kooky Monster,EatsMushroomsForWallpaperInspirations,826,https://archive.org/download/Wallpapersound/EatsMushroomsForWallpaperInspirations.mp3,https://archive.org/details/Wallpapersound,http://creativecommons.org/licenses/by-nc-sa/3.0/us/
music/low_stream/TETSURO - 07. Q.33.mp3,TETSURO,07. Q.33,883,https://archive.org/download/TAN201/07.%20Q.33.mp3,https://archive.org/details/TAN201,http://creativecommons.org/licenses/by-nd/3.0/
music/low_stream/Chromatic - 03.653_Chromatic_PI.mp3,Chromatic,03.653_Chromatic_PI,883,https://archive.org/download/PialternativeBo/03.653_Chromatic_PI.mp3,https://archive.org/details/PialternativeBo,
music/low_stream/Artificial Memory Trace - 05Unspeakableextract.mp3,Artificial Memory Trace,05Unspeakableextract,896,https://archive.org/download/Installations/05Unspeakableextract.mp3,https://archive.org/details/Installations,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/INvbaei - 01_-_INvbaei_-_Lmvuz2z.mp3,INvbaei,01_-_INvbaei_-_Lmvuz2z,852,https://archive.org/download/ill039/01_-_INvbaei_-_Lmvuz2z.mp3,https://archive.org/details/ill039,
"music/low_stream/DJ R3V3R3ND MURD3R - 12 Hate My Guts (feat. Jay Omerta, Mista Mead, H3vy Stu).mp3",DJ R3V3R3ND MURD3R,"12 Hate My Guts (feat. Jay Omerta, Mista Mead, H3vy Stu)",970,https://archive.org/download/DJ-R3V3R3ND-MURD3R-Exhortations-AfterDark/12%20Hate%20My%20Guts%20%28feat.%20Jay%20Omerta%2C%20Mista%20Mead%2C%20H3vy%20Stu%29.mp3,https://archive.org/details/DJ-R3V3R3ND-MURD3R-Exhortations-AfterDark,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Jochem - kzz011_-_jochem_-_06_-_hans_en_grietje.mp3,Jochem,kzz011_-_jochem_-_06_-_hans_en_grietje,996,https://archive.org/download/kzz011/kzz011_-_jochem_-_06_-_hans_en_grietje.mp3,https://archive.org/details/kzz011,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/NOS project - 09_fiveDots.mp3,NOS project,09_fiveDots,781,https://archive.org/download/dotskids/09_fiveDots.mp3,https://archive.org/details/dotskids,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Shearer - 01. SHEARER-Repsol's dirty dreams.mp3,Shearer,01. SHEARER-Repsol's dirty dreams,790,https://archive.org/download/shearer-deadbandwalking-ep/01.%20SHEARER-Repsol%27s%20dirty%20dreams.mp3,https://archive.org/details/shearer-deadbandwalking-ep,https://creativecommons.org/licenses/by-sa/4.0/
music/low_stream/Wenis - 07 Lady Luck.mp3,Wenis,07 Lady Luck,771,https://archive.org/download/Wenis_Hemo/07%20Lady%20Luck.mp3,https://archive.org/details/Wenis_Hemo,
music/low_stream/Spettro Records - 11 Crack in the Air.mp3,Spettro Records,11 Crack in the Air,953,https://archive.org/download/SpettroRecords3rdCompilation_Volume2/11%20Crack%20in%20the%20Air.mp3,https://archive.org/details/SpettroRecords3rdCompilation_Volume2,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Fossil Fuel - 12-fossil_fuel-libraries_are_stupid.mp3,Fossil Fuel,12-fossil_fuel-libraries_are_stupid,896,https://archive.org/download/lf093mp3/12-fossil_fuel-libraries_are_stupid.mp3,https://archive.org/details/lf093mp3,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Cousin Silas - 05_Cousin-Silas_-_Micro-Dronescape-005.mp3,Cousin Silas,05_Cousin-Silas_-_Micro-Dronescape-005,873,https://archive.org/download/waag_rel086/05_Cousin-Silas_-_Micro-Dronescape-005.mp3,https://archive.org/details/waag_rel086,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Earl Grey - 10.Fly (2).mp3,Earl Grey,10.Fly,848,https://archive.org/download/Earl_Grey_-_Indo_Gold_Club/10.Fly.mp3,https://archive.org/details/Earl_Grey_-_Indo_Gold_Club,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/The Avant Garde of Sussex County - brennanworldwidectrackthree_64kb.mp3,The Avant Garde of Sussex County,brennanworldwidectrackthree_64kb,794,https://archive.org/download/brennanworldwidesplitup/brennanworldwidectrackthree_64kb.mp3,https://archive.org/details/brennanworldwidesplitup,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Cairo Braga - 01-Cairo_Braga-Morte_na_Praia.mp3,Cairo Braga,01-Cairo_Braga-Morte_na_Praia,931,https://archive.org/download/EE-002/01-Cairo_Braga-Morte_na_Praia.mp3,https://archive.org/details/EE-002,http://creativecommons.org/licenses/by-sa/4.0/
music/low_stream/Unknown - SIDE_B.03.TypeMars - Emotion Burst.mp3,Unknown,SIDE_B.03.TypeMars - Emotion Burst,887,https://archive.org/download/GengFruityLoops-Rocktober-2011/SIDE_B.03.TypeMars%20-%20Emotion%20Burst.mp3,https://archive.org/details/GengFruityLoops-Rocktober-2011,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/IRISH-METAL ARCHIVE - 4WaysOut_-_CompOfKerryBands_-_03_TwiceBitten_-_DeathToMyEnemies.mp3,IRISH-METAL ARCHIVE,4WaysOut_-_CompOfKerryBands_-_03_TwiceBitten_-_DeathToMyEnemies,857,https://archive.org/download/4WaysOut_CompOfKerryBands/4WaysOut_-_CompOfKerryBands_-_03_TwiceBitten_-_DeathToMyEnemies.mp3,https://archive.org/details/4WaysOut_CompOfKerryBands,http://creativecommons.org/licenses/by-nc-nd/3.0/ie/
music/low_stream/Notorious Twins - 04_Notorious_Twins_-_Vintage_Chic.mp3,Notorious Twins,04_Notorious_Twins_-_Vintage_Chic,762,https://archive.org/download/onmp141/04_Notorious_Twins_-_Vintage_Chic.mp3,https://archive.org/details/onmp141,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/pañirez yufla - 01_Achalaw_la_cool_Raymi_64kb.mp3,pañirez yufla,01_Achalaw_la_cool_Raymi_64kb,984,https://archive.org/download/Panire-LifeIsCool/01_Achalaw_la_cool_Raymi_64kb.mp3,https://archive.org/details/Panire-LifeIsCool,
music/low_stream/Carsten Brase und die intoleranten Hater - 03_kreislauf091.mp3,Carsten Brase und die intoleranten Hater,03_kreislauf091,988,https://archive.org/download/kreislauf091/03_kreislauf091.mp3,https://archive.org/details/kreislauf091,http://creativecommons.org/licenses/by-nc-nd/3.0/de/
music/low_stream/PKA - 10-the_blood_soaked-80s.mp3,PKA,10-the_blood_soaked-80s,902,https://archive.org/download/AMR085/10-the_blood_soaked-80s.mp3,https://archive.org/details/AMR085,http://creativecommons.org/licenses/by-nd/3.0/us/
music/low_stream/RedSK - 02Redsk-OpenSoresOpenSoresOpenSores.mp3,RedSK,02Redsk-OpenSoresOpenSoresOpenSores,994,https://archive.org/download/TFN086/02Redsk-OpenSoresOpenSoresOpenSores.mp3,https://archive.org/details/TFN086,http://creativecommons.org/licenses/by-sa/3.0/us/
music/low_stream/Dark DJ - 12.Auregan.mp3,Dark DJ,12.Auregan,999,https://archive.org/download/TDC038/12.Auregan.mp3,https://archive.org/details/TDC038,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/Malaventura - 13_algoritmo_jilguero.mp3,Malaventura,13_algoritmo_jilguero,809,https://archive.org/download/GRANADA2016/13_algoritmo_jilguero.mp3,https://archive.org/details/GRANADA2016,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Wildness Records - 03-Cricothyroidotomy.mp3,Wildness Records,03-Cricothyroidotomy,856,https://archive.org/download/Wild053-NocturnDeambulation/03-Cricothyroidotomy.mp3,https://archive.org/details/Wild053-NocturnDeambulation,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/
music/low_stream/various artists - FW036-10_HeskinRadiophonic_AWhisperIsNeverEnough_vbr.mp3,various artists,FW036-10_HeskinRadiophonic_AWhisperIsNeverEnough_vbr,784,https://archive.org/download/FW036_FwonkVol1/FW036-10_HeskinRadiophonic_AWhisperIsNeverEnough_vbr.mp3,https://archive.org/details/FW036_FwonkVol1,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/The Avant Garde of Sussex County - brennanworldwideatrackone_vbr.mp3,The Avant Garde of Sussex County,brennanworldwideatrackone_vbr,794,https://archive.org/download/brennanworldwidesplitup/brennanworldwideatrackone_vbr.mp3,https://archive.org/details/brennanworldwidesplitup,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Thomas Park - Track20210521081238738438.42.mp3,Thomas Park,Track20210521081238738438.42,874,https://archive.org/download/1000WorldSongsInADay/Track20210521081238738438.42.mp3,https://archive.org/details/1000WorldSongsInADay,http://creativecommons.org/publicdomain/mark/1.0/
music/low_stream/Charles Rice Goff III - 01Powder.mp3,Charles Rice Goff III,01Powder,834,https://archive.org/download/KnockingAtMyConsciousnessDoor/01Powder.mp3,https://archive.org/details/KnockingAtMyConsciousnessDoor,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/circle around the zero - 01FirstTruth_64kb.mp3,circle around the zero,01FirstTruth_64kb,939,https://archive.org/download/sfn003/01FirstTruth_64kb.mp3,https://archive.org/details/sfn003,http://creativecommons.org/licenses/by-nc-nd/2.0/
music/low_stream/massju - WaW008-03-massju-Aeration.mp3,massju,WaW008-03-massju-Aeration,898,https://archive.org/download/WaW008-massju/WaW008-03-massju-Aeration.MP3,https://archive.org/details/WaW008-massju,http://creativecommons.org/licenses/by-nc-sa/2.0/de/
music/low_stream/S KU M X TKno BeurK - S KU M X TKno BeurK - The End Ov Thee Whirled Suites - 04 End Of Thee Whirled Remix.mp3,S KU M X TKno BeurK,S KU M X TKno BeurK - The End Ov Thee Whirled Suites - 04 End Of Thee Whirled Remix,876,https://archive.org/download/s-ku-m-x-tkno-beurk-the-end-ov-thee-whirled-suites/S%20KU%20M%20X%20TKno%20BeurK%20-%20The%20End%20Ov%20Thee%20Whirled%20Suites%20-%2004%20End%20Of%20Thee%20Whirled%20Remix.mp3,https://archive.org/details/s-ku-m-x-tkno-beurk-the-end-ov-thee-whirled-suites,https://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/f393n6 - 06f393n6CoffeeCigaretteAnd6M.mp3,f393n6,06f393n6CoffeeCigaretteAnd6M,929,https://archive.org/download/DADA173/06f393n6CoffeeCigaretteAnd6M.mp3,https://archive.org/details/DADA173,http://creativecommons.org/licenses/by-nc/3.0/nl/
music/low_stream/Senmuth - 06_-_Kniga_Dvukh_Putey-_Kitab_al-Mayyit_remixed.mp3,Senmuth,06_-_Kniga_Dvukh_Putey-_Kitab_al-Mayyit_remixed,849,https://archive.org/download/snmth061/06_-_Kniga_Dvukh_Putey-_Kitab_al-Mayyit_remixed.mp3,https://archive.org/details/snmth061,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/crazy language - cl008_04-huron_-_deeply_science.mp3,crazy language,cl008_04-huron_-_deeply_science,916,https://archive.org/download/cl-008_Huron_-_Soul_At_Hope/cl008_04-huron_-_deeply_science.mp3,https://archive.org/details/cl-008_Huron_-_Soul_At_Hope,http://creativecommons.org/licenses/by-nc-nd/2.0/de/
music/low_stream/The Shitdick Collective - The Shitdick Collective - The ShitDick EP 3- God Help Us All - 24 Testing out my new mic.mp3,The Shitdick Collective,The Shitdick Collective - The ShitDick EP 3- God Help Us All - 24 Testing out my new mic,890,https://archive.org/download/ShitDick3/The%20Shitdick%20Collective%20-%20The%20ShitDick%20EP%203-%20God%20Help%20Us%20All%20-%2024%20Testing%20out%20my%20new%20mic.mp3,https://archive.org/details/ShitDick3,
music/low_stream/Parafonica Netlabel - 02._PAR015_02_-_Christian_Marchi_-_Alla_citt_blu_2014.mp3,Parafonica Netlabel,02._PAR015_02_-_Christian_Marchi_-_Alla_citt_blu_2014,785,https://archive.org/download/par015ChristianMarchi-LaCasaVentosajune52014/02._PAR015_02_-_Christian_Marchi_-_Alla_citt_blu_2014.mp3,https://archive.org/details/par015ChristianMarchi-LaCasaVentosajune52014,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Dither Craf - MesozoicBlues.mp3,Dither Craf,MesozoicBlues,949,https://archive.org/download/DitherCraf-TheLegendOfRufusFunk-Atrofact001old/MesozoicBlues.mp3,https://archive.org/details/DitherCraf-TheLegendOfRufusFunk-Atrofact001old,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Dr. NoiseM Tapes - 17-1. Dr. NoiseM - Banjo Boy (Flexi-Terror Mix).mp3,Dr. NoiseM Tapes,17-1. Dr. NoiseM - Banjo Boy (Flexi-Terror Mix),805,https://archive.org/download/dr-noisem-flexi-terror/17-1.%20Dr.%20NoiseM%20-%20Banjo%20Boy%20%28Flexi-Terror%20Mix%29.mp3,https://archive.org/details/dr-noisem-flexi-terror,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Deep-X Recordings - deepx335-04_-_Xen_Mayer_-_Bishop.mp3,Deep-X Recordings,deepx335-04_-_Xen_Mayer_-_Bishop,840,https://archive.org/download/deepx335/deepx335-04_-_Xen_Mayer_-_Bishop.mp3,https://archive.org/details/deepx335,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/BLUnderwood - 11_Klaxon_64kb.mp3,BLUnderwood,11_Klaxon_64kb,892,https://archive.org/download/BLUnderwood_Cornucopia/11_Klaxon_64kb.mp3,https://archive.org/details/BLUnderwood_Cornucopia,
music/low_stream/MYRDAL - 02 Alive tonight.mp3,MYRDAL,02 Alive tonight,841,https://archive.org/download/mycp003/02%20Alive%20tonight.mp3,https://archive.org/details/mycp003,
music/low_stream/Pherox - Pherox_Formaldehido_vbr.mp3,Pherox,Pherox_Formaldehido_vbr,801,https://archive.org/download/silenzio_008/Pherox_Formaldehido_vbr.mp3,https://archive.org/details/silenzio_008,
music/low_stream/Deep-X Recordings - deepx161-03_-_eM_-_Rrrr.mp3,Deep-X Recordings,deepx161-03_-_eM_-_Rrrr,959,https://archive.org/download/deepx161/deepx161-03_-_eM_-_Rrrr.mp3,https://archive.org/details/deepx161,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Fabián Ramírez - 10.VisionsOfThePlaceThatWeVisitedBefore.mp3,Fabián Ramírez,10.VisionsOfThePlaceThatWeVisitedBefore,819,https://archive.org/download/ObscureVisions-VisionsOfThePlaceThatWeVisitedBefore2009/10.VisionsOfThePlaceThatWeVisitedBefore.mp3,https://archive.org/details/ObscureVisions-VisionsOfThePlaceThatWeVisitedBefore2009,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/precocious mouse + d0x10 - 09-rmx2seq.mp3,precocious mouse + d0x10,09-rmx2seq,776,https://archive.org/download/lcr_6x2/09-rmx2seq.mp3,https://archive.org/details/lcr_6x2,
music/low_stream/Arnao - can_i_grow_one_day.mp3,Arnao,can_i_grow_one_day,826,https://archive.org/download/24082004/can_i_grow_one_day.mp3,https://archive.org/details/24082004,http://creativecommons.org/licenses/by-nc-sa/2.0/
music/low_stream/Thomas Park - Blinkies_Live_29.mp3,Thomas Park,Blinkies_Live_29,826,https://archive.org/download/TheBlinkiesLive/Blinkies_Live_29.mp3,https://archive.org/details/TheBlinkiesLive,http://creativecommons.org/publicdomain/mark/1.0/
music/low_stream/Insatiable Void - 03. Cryptic Entities (Original IV Version).mp3,Insatiable Void,03. Cryptic Entities (Original IV Version),901,https://archive.org/download/oldies-bsides-collabsvi/03.%20Cryptic%20Entities%20%28Original%20IV%20Version%29.mp3,https://archive.org/details/oldies-bsides-collabsvi,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/krai - 06 - Я как лестница.mp3,krai,06 - Я как лестница,785,https://archive.org/download/sameoldsongs1/2018%20-%20%D0%A7%D0%B0%D1%81%D1%82%D0%B8%D1%87%D0%BA%D0%B0%20%D0%A1%D0%BE%D0%BB%D0%BD%D1%86%D0%B0%20%D0%B8%20%D0%9A%D1%83%D0%B4%D0%B0%20%D0%B8%D1%81%D1%87%D0%B5%D0%B7%D0%B0%D1%8E%D1%82%20%D0%BC%D0%B5%D1%87%D1%82%D1%8B/06%20-%20%D0%AF%20%D0%BA%D0%B0%D0%BA%20%D0%BB%D0%B5%D1%81%D1%82%D0%BD%D0%B8%D1%86%D0%B0.mp3,https://archive.org/details/sameoldsongs1,http://creativecommons.org/licenses/by-sa/4.0/
music/low_stream/Senmuth - 05_-_Hiram_Bingem.mp3,Senmuth,05_-_Hiram_Bingem,830,https://archive.org/download/snmth013/05_-_Hiram_Bingem.mp3,https://archive.org/details/snmth013,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Madame George - mg-5-31-t23-connect_her.mp3,Madame George,mg-5-31-t23-connect_her,804,https://archive.org/download/muellers_garage_5_31/mg-5-31-t23-connect_her.mp3,https://archive.org/details/muellers_garage_5_31,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/D.S.F.A - 03 - DROWN.mp3,D.S.F.A.,03 - DROWN,825,https://archive.org/download/D.S.F.A._-_SevenEP2000/03%20-%20DROWN.mp3,https://archive.org/details/D.S.F.A._-_SevenEP2000,http://creativecommons.org/licenses/by-nd/3.0/
music/low_stream/Punky Donch - PunkyDonch08.mp3,Punky Donch,PunkyDonch08,824,https://archive.org/download/PunkyDonchLiveattheOCCII/PunkyDonch08.mp3,https://archive.org/details/PunkyDonchLiveattheOCCII,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Reset Thinking - 1.WhooshSha.mp3,Reset Thinking,1.WhooshSha,937,https://archive.org/download/ResetThinking-ResetThinkingEp/1.WhooshSha.mp3,https://archive.org/details/ResetThinking-ResetThinkingEp,http://creativecommons.org/licenses/by-nc-sa/3.0/
