file_path,artist,title,stream_count,source_url,archive_item,license_url
music/low_stream/Thomas Park - Blinkies_Live_29.mp3,Thomas Park,Blinkies_Live_29,826,https://archive.org/download/TheBlinkiesLive/Blinkies_Live_29.mp3,https://archive.org/details/TheBlinkiesLive,http://creativecommons.org/publicdomain/mark/1.0/
music/low_stream/Dmah and God Pussy - 04-Entegenos.mp3,Dmah and God Pussy,04-Entegenos,774,https://archive.org/download/LTR254/04-Entegenos.mp3,https://archive.org/details/LTR254,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/Rusted Sun - 01SoGentlyWeGo-Tonepoet.mp3,Rusted Sun,01SoGentlyWeGo-Tonepoet,861,https://archive.org/download/Rustedsun005/01SoGentlyWeGo-Tonepoet.mp3,https://archive.org/details/Rustedsun005,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/Steve Hyde - foot255_01-anodic8-between_a_rock_and_a_hard_place.mp3,Steve Hyde,foot255_01-anodic8-between_a_rock_and_a_hard_place,918,https://archive.org/download/foot255/foot255_01-anodic8-between_a_rock_and_a_hard_place.mp3,https://archive.org/details/foot255,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Internet Daemon Netlabel - 06 - Izhorian - Void.mp3,Internet Daemon Netlabel,06 - Izhorian - Void,893,https://archive.org/download/dark-ambient-from-internet/06%20-%20Izhorian%20-%20Void.mp3,https://archive.org/details/dark-ambient-from-internet,https://creativecommons.org/licenses/by-nc-nd/4.0/
"music/low_stream/Johanes Handjono, Gilang Damar, Ian Pramana, Rio Nurkholis - 06-JohanesHandjonoGilangDamarSetiadiRioNSyaifuddinIanPramana-Raskin.mp3","Johanes Handjono, Gilang Damar, Ian Pramana, Rio Nurkholis",06-JohanesHandjonoGilangDamarSetiadiRioNSyaifuddinIanPramana-Raskin,901,https://archive.org/download/WAC14JohanesHandjonoGilangDamarRioIanBulog/06-JohanesHandjonoGilangDamarSetiadiRioNSyaifuddinIanPramana-Raskin.mp3,https://archive.org/details/WAC14JohanesHandjonoGilangDamarRioIanBulog,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Piko Piko Detroit - 12_The_One_Electronic_-_Monday.mp3,Piko Piko Detroit,12_The_One_Electronic_-_Monday,890,https://archive.org/download/PPD-PR005/12_The_One_Electronic_-_Monday.mp3,https://archive.org/details/PPD-PR005,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Ungrund - 04-UngrundTheThirdCycleAtLagrangePoint.mp3,Ungrund,04-UngrundTheThirdCycleAtLagrangePoint,910,https://archive.org/download/pro-001/04-UngrundTheThirdCycleAtLagrangePoint.mp3,https://archive.org/details/pro-001,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Amordio - 07.-R.I.P.mp3,Amordio,07.-R.I.P.,785,https://archive.org/download/NXL041/07.-R.I.P..mp3,https://archive.org/details/NXL041,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Modul - pass018a_-_01_modul_-_catch_the_noon.mp3,Modul,pass018a_-_01_modul_-_catch_the_noon,772,https://archive.org/download/f_pass018a/pass018a_-_01_modul_-_catch_the_noon.mp3,https://archive.org/details/f_pass018a,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Grip Of Delusion Recordings - Tombstones-Egypt.mp3,Grip Of Delusion Recordings,Tombstones-Egypt,838,https://archive.org/download/GoDR001a/Tombstones-Egypt.mp3,https://archive.org/details/GoDR001a,
music/low_stream/Гиф - 092. Ментов Вызову На Твой Номер.mp3,Гиф,092. Ментов Вызову На Твой Номер,860,https://archive.org/download/IBR_1710/092.%20%D0%9C%D0%B5%D0%BD%D1%82%D0%BE%D0%B2%20%D0%92%D1%8B%D0%B7%D0%BE%D0%B2%D1%83%20%D0%9D%D0%B0%20%D0%A2%D0%B2%D0%BE%D0%B9%20%D0%9D%D0%BE%D0%BC%D0%B5%D1%80.mp3,https://archive.org/details/IBR_1710,
music/low_stream/Unknown - 06_-_VA_-_electropolis_-_noise_attack_-_rebellion.mp3,Unknown,06_-_VA_-_electropolis_-_noise_attack_-_rebellion,962,https://archive.org/download/nrp024/06_-_VA_-_electropolis_-_noise_attack_-_rebellion.mp3,https://archive.org/details/nrp024,http://creativecommons.org/licenses/by-nd/3.0/
music/low_stream/I Killed - 07_-_Chto-to_proishodit.mp3,I Killed,07_-_Chto-to_proishodit,810,https://archive.org/download/SCL141/07_-_Chto-to_proishodit.mp3,https://archive.org/details/SCL141,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/Subliminal 3 - 01_64kb.mp3,Subliminal 3,01_64kb,855,https://archive.org/download/beta135/Subliminal3/Nervous-Center/01_64kb.mp3,https://archive.org/details/beta135,http://creativecommons.org/licenses/by-nc-nd/2.5/
music/low_stream/AYANKOKO - 8 Ayankoko-Live at Sotu Festival 13th April 2021.mp3,AYANKOKO,8 Ayankoko-Live at Sotu Festival 13th April 2021,835,https://archive.org/download/ar119-ayankoko-apr21il20/8%20Ayankoko-Live%20at%20Sotu%20Festival%2013th%20April%202021.mp3,https://archive.org/details/ar119-ayankoko-apr21il20,https://creativecommons.org/licenses/by-nd/4.0/
music/low_stream/Spettro Records - 86-15 15.mp3,Spettro Records,86-15 15,825,https://archive.org/download/SR86-SpettroRecordsCompilationVolume4-Death/86-15%2015.mp3,https://archive.org/details/SR86-SpettroRecordsCompilationVolume4-Death,http://creativecommons.org/licenses/by-nd/3.0/
music/low_stream/GDS207 Class 2 - STE-030.mp3,GDS207 Class 2,STE-030,757,https://archive.org/download/CDGelements047/STE-030.mp3,https://archive.org/details/CDGelements047,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Janne Nummela - 03PerpetualMotion.mp3,Janne Nummela,03PerpetualMotion,956,https://archive.org/download/Exioharytafe-54/03PerpetualMotion.mp3,https://archive.org/details/Exioharytafe-54,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/OLD WILSON - 13MotelDream.mp3,OLD WILSON,13MotelDream,877,https://archive.org/download/OLD_WILSON-WARM__DIRT/13MotelDream.mp3,https://archive.org/details/OLD_WILSON-WARM__DIRT,
music/low_stream/tachyon netlabel - 01.NoRecollectionByLuminous.mp3,tachyon netlabel,01.NoRecollectionByLuminous,829,https://archive.org/download/TachyonEP008/01.NoRecollectionByLuminous.mp3,https://archive.org/details/TachyonEP008,http://creativecommons.org/licenses/by-nc/3.0/
music/low_stream/A.M.P-RECS - 007_Ayankoko_aji.mp3,A.M.P-RECS,007_Ayankoko_aji,836,https://archive.org/download/smplr_001/007_Ayankoko_aji.mp3,https://archive.org/details/smplr_001,
music/low_stream/Unknown - 09 - Bloodclot - Breakcore Xmas Fundraiser 18 12 21.mp3,Unknown,09 - Bloodclot - Breakcore Xmas Fundraiser 18 12 21,833,https://archive.org/download/ende351-va-no-compromise-part-one/09%20-%20Bloodclot%20-%20Breakcore%20Xmas%20Fundraiser%2018%2012%2021.mp3,https://archive.org/details/ende351-va-no-compromise-part-one,
music/low_stream/Various Artists - 08.mp3,Various Artists,08,922,https://archive.org/download/copo02/08.mp3,https://archive.org/details/copo02,
music/low_stream/Turkey Makes Me Sleepy - 01FastenSeatBelts.mp3,Turkey Makes Me Sleepy,01FastenSeatBelts,880,https://archive.org/download/MyFirstAdventureInto3-d/01FastenSeatBelts.mp3,https://archive.org/details/MyFirstAdventureInto3-d,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Gypsy - 13 - A Form Of Creation.mp3,Gypsy,13 - A Form Of Creation,814,https://archive.org/download/dedicated_202203/13%20-%20A%20Form%20Of%20Creation.mp3,https://archive.org/details/dedicated_202203,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Flash - FW009-01_Murder_vbr.mp3,Flash,FW009-01_Murder_vbr,934,https://archive.org/download/FW009_Flash_Why_Blend_In/FW009-01_Murder_vbr.mp3,https://archive.org/details/FW009_Flash_Why_Blend_In,http://creativecommons.org/licenses/by-nc-sa/2.0/uk/
music/low_stream/netwaves - 01 bleep sleep.mp3,netwaves,01 bleep sleep,953,https://archive.org/download/nws106/01%20bleep%20sleep.mp3,https://archive.org/details/nws106,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Light in Your Life - 10-Light_in_Your_Life-Psych_vbr.mp3,Light in Your Life,10-Light_in_Your_Life-Psych_vbr,964,https://archive.org/download/trastienda062/10-Light_in_Your_Life-Psych_vbr.mp3,https://archive.org/details/trastienda062,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Kosta T - 05.KostaT-Wail.mp3,Kosta T,05.KostaT-Wail,914,https://archive.org/download/KostaT-Hopelessness/05.KostaT-Wail.mp3,https://archive.org/details/KostaT-Hopelessness,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Unknown - 11 yuvev.mp3,Unknown,11 yuvev,913,https://archive.org/download/vuzh019/11%20yuvev.mp3,https://archive.org/details/vuzh019,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/C.Lehmann - pcr101_04_ohrchitekt_transmission.mp3,C.Lehmann,pcr101_04_ohrchitekt_transmission,933,https://archive.org/download/pcr101Ohrchitekt-AccousticEnema/pcr101_04_ohrchitekt_transmission.mp3,https://archive.org/details/pcr101Ohrchitekt-AccousticEnema,http://creativecommons.org/licenses/by-nd/3.0/de/
music/low_stream/K9D - 04_k9d_-_sity_talcs.mp3,K9D,04_k9d_-_sity_talcs,810,https://archive.org/download/enrmp084_k9d_-_strapawnz/04_k9d_-_sity_talcs.mp3,https://archive.org/details/enrmp084_k9d_-_strapawnz,http://creativecommons.org/licenses/by-nc-sa/4.0/
music/low_stream/QLHEAD - 04_QLHEAD_Samson.mp3,QLHEAD,04_QLHEAD_Samson,761,https://archive.org/download/3lr001Qlhead_sacrifice/04_QLHEAD_Samson.mp3,https://archive.org/details/3lr001Qlhead_sacrifice,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Indu Mezu TV2 - 19_23_february_vbr.mp3,Indu Mezu TV2,19_23_february_vbr,786,https://archive.org/download/cgw04/19_23_february_vbr.mp3,https://archive.org/details/cgw04,
music/low_stream/Melcher Tschiemer - MT 1996 - 9 - Pope Bernard & Sitting Bull - 23 April 1996.mp3,Melcher Tschiemer,MT 1996 - 9 - Pope Bernard & Sitting Bull - 23 April 1996,813,https://archive.org/download/MelcherTschiemerMT1996/MT%201996%20-%209%20-%20Pope%20Bernard%20%26%20Sitting%20Bull%20-%2023%20April%201996.mp3,https://archive.org/details/MelcherTschiemerMT1996,http://creativecommons.org/licenses/by-nc/3.0/
music/low_stream/Exalot - 08.blackSteel.mp3,Exalot,08.blackSteel,953,https://archive.org/download/exalot-cosmic-voyager/08.blackSteel.mp3,https://archive.org/details/exalot-cosmic-voyager,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/Susperia-Electrica - 10.ASongFor_MyEndOfLife.mp3,Susperia-Electrica,10.ASongFor_MyEndOfLife,950,https://archive.org/download/ThisWorld/10.ASongFor_MyEndOfLife.mp3,https://archive.org/details/ThisWorld,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/Empirical Evidence - 2. magnetic sky.mp3,Empirical Evidence,2. magnetic sky,905,https://archive.org/download/EE_Neospectralism/2.%20magnetic%20sky.mp3,https://archive.org/details/EE_Neospectralism,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/netwaves - 07Cassowary.mp3,netwaves,07Cassowary,760,https://archive.org/download/nws048/07Cassowary.mp3,https://archive.org/details/nws048,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Carsten Brase und die intoleranten Hater - 03_kreislauf091.mp3,Carsten Brase und die intoleranten Hater,03_kreislauf091,988,https://archive.org/download/kreislauf091/03_kreislauf091.mp3,https://archive.org/details/kreislauf091,http://creativecommons.org/licenses/by-nc-nd/3.0/de/
music/low_stream/jabberwacky - 07. миронова гора.mp3,jabberwacky,07. миронова гора,804,https://archive.org/download/MNMN471/07.%20%D0%BC%D0%B8%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0%20%D0%B3%D0%BE%D1%80%D0%B0.mp3,https://archive.org/details/MNMN471,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Happy Puppy Records - Jared_C_Balogh_-_Between_Equinox_-_12_-_Passing_Time_With_Burst_Of_Erraticness.mp3,Happy Puppy Records,Jared_C_Balogh_-_Between_Equinox_-_12_-_Passing_Time_With_Burst_Of_Erraticness,872,https://archive.org/download/hpr062_Balogh/Jared_C_Balogh_-_Between_Equinox_-_12_-_Passing_Time_With_Burst_Of_Erraticness.mp3,https://archive.org/details/hpr062_Balogh,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Effectrix - 02_Aquabar_effectrix_reedit.mp3,Effectrix,02_Aquabar_effectrix_reedit,871,https://archive.org/download/PCR-002/02_Aquabar_effectrix_reedit.mp3,https://archive.org/details/PCR-002,
music/low_stream/Unknown - 01 - Kombat Asceta - Primo Amore.mp3,Unknown,01 - Kombat Asceta - Primo Amore,964,https://archive.org/download/DLR038/01%20-%20Kombat%20Asceta%20-%20Primo%20Amore.mp3,https://archive.org/details/DLR038,http://creativecommons.org/licenses/by-sa/3.0/
music/low_stream/Van Aken Project - wh230_03_Van-Aken-Project_room22.mp3,Van Aken Project,wh230_03_Van-Aken-Project_room22,890,https://archive.org/download/wh230/wh230_03_Van-Aken-Project_room22.MP3,https://archive.org/details/wh230,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music/low_stream/Unknown - Deflorated Eye Sockets - Nauseating Cadavers - 12 Untitled 12.mp3,Unknown,Deflorated Eye Sockets - Nauseating Cadavers - 12 Untitled 12,848,https://archive.org/download/DxExSxNausea/Deflorated%20Eye%20Sockets%20-%20Nauseating%20Cadavers%20-%2012%20Untitled%2012.mp3,https://archive.org/details/DxExSxNausea,
music/low_stream/DJHCCUNT - ThaNodcastv78.mp3,DJHCCUNT,ThaNodcastv78,965,https://archive.org/download/ThaNodcast79/ThaNodcastv78.mp3,https://archive.org/details/ThaNodcast79,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Unknown - 15-RoboticJoe-DigitalDriveOverTheOrient.mp3,Unknown,15-RoboticJoe-DigitalDriveOverTheOrient,976,https://archive.org/download/RoboticJoe-Digitalord/15-RoboticJoe-DigitalDriveOverTheOrient.mp3,https://archive.org/details/RoboticJoe-Digitalord,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/ruir - 09-walkingwithdaemons.mp3,ruir,09-walkingwithdaemons,983,https://archive.org/download/mimi042/09-walkingwithdaemons.mp3,https://archive.org/details/mimi042,
music/low_stream/Filmy Ghost - 03 - Nightmares in a Skyscraper.mp3,Filmy Ghost,03 - Nightmares in a Skyscraper,837,https://archive.org/download/filmy-ghost-the-darker-spaces-album/03%20-%20Nightmares%20in%20a%20Skyscraper.mp3,https://archive.org/details/filmy-ghost-the-darker-spaces-album,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/like plankton for the elephant - like_plankton_for_the_elephant-passage-01-contact_vbr.mp3,like plankton for the elephant,like_plankton_for_the_elephant-passage-01-contact_vbr,874,https://archive.org/download/doku20/like_plankton_for_the_elephant-passage-01-contact_vbr.mp3,https://archive.org/details/doku20,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Tundra - 06IJustWantUtoGoAway_64kb.mp3,Tundra,06IJustWantUtoGoAway_64kb,922,https://archive.org/download/contra29/06IJustWantUtoGoAway_64kb.mp3,https://archive.org/details/contra29,http://creativecommons.org/licenses/by-nc/2.5/ca/
music/low_stream/Andy N - 04introtojefforama_vbr.mp3,Andy N,04introtojefforama_vbr,808,https://archive.org/download/poetsandpastiesnov08/04introtojefforama_vbr.mp3,https://archive.org/details/poetsandpastiesnov08,
music/low_stream/Unknown - 02_lisbent_special_ep_vol_2_Lilla_Lort_64kb.mp3,Unknown,02_lisbent_special_ep_vol_2_Lilla_Lort_64kb,956,https://archive.org/download/SR009/02_lisbent_special_ep_vol_2_Lilla_Lort_64kb.mp3,https://archive.org/details/SR009,
music/low_stream/MiMi Records - 09. untitled009.mp3,MiMi Records,09. untitled009,821,https://archive.org/download/mi261_miteinarico_ola/09.%20untitled009.mp3,https://archive.org/details/mi261_miteinarico_ola,
music/low_stream/METEK + ZREEN TOYZ - 3_Fractured_Sounds.mp3,METEK + ZREEN TOYZ,3_Fractured_Sounds,997,https://archive.org/download/b043s_Metek_Zreen_Toyz/3_Fractured_Sounds.mp3,https://archive.org/details/b043s_Metek_Zreen_Toyz,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/A. Ripdae la Wise Escobar & Carl Yvan Prévil - Ripdae La Wise & Carl Yvan Prévil - with a moko jumbie & a persona of three. - 01 Fela (Somehow I don’t think Charlie P.mp3,A. Ripdae la Wise Escobar & Carl Yvan Prévil,Ripdae La Wise & Carl Yvan Prévil - with a moko jumbie & a persona of three. - 01 Fela (Somehow I don’t think Charlie Parker would be quoting Goethe),780,https://archive.org/download/ripdaelawisecarlyvanprevilwithamokojumbieapersonaofthree/Ripdae%20La%20Wise%20%26%20Carl%20Yvan%20Pre%CC%81vil%20-%20with%20a%20moko%20jumbie%20%26%20a%20persona%20of%20three.%20-%2001%20Fela%20%28Somehow%20I%20don%E2%80%99t%20think%20Charlie%20Parker%20would%20be%20quoting%20Goethe%29.mp3,https://archive.org/details/ripdaelawisecarlyvanprevilwithamokojumbieapersonaofthree,https://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Saša Raven Atanasov - SaaRavenAtanasov02BabyBlue.mp3,Saša Raven Atanasov,SaaRavenAtanasov02BabyBlue,916,https://archive.org/download/SaaRavenAtanasov-demoTapes/SaaRavenAtanasov02BabyBlue.mp3,https://archive.org/details/SaaRavenAtanasov-demoTapes,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Winjer3 - 01_-_Winjer3_-_Degradation.mp3,Winjer3,01_-_Winjer3_-_Degradation,873,https://archive.org/download/petroglyph350Winjer3-Lungs_and_Spirits_Choke/01_-_Winjer3_-_Degradation.mp3,https://archive.org/details/petroglyph350Winjer3-Lungs_and_Spirits_Choke,http://creativecommons.org/licenses/by-nc-nd/3.0/
music/low_stream/Vagina Teeth-Jesus Teeth - Vagina_Teeth-Jesus_Teeth_Unbearable_Shame_Part_2.mp3,Vagina Teeth/Jesus Teeth,Vagina_Teeth-Jesus_Teeth_Unbearable_Shame_Part_2,978,https://archive.org/download/sPE_0006/Vagina_Teeth-Jesus_Teeth_Unbearable_Shame_Part_2.mp3,https://archive.org/details/sPE_0006,http://creativecommons.org/licenses/by-nc-nd/3.0/de/
music/low_stream/pañirez yufla - 08_sweetRakha.mp3,pañirez yufla,08_sweetRakha,984,https://archive.org/download/Panire-LifeIsCool/08_sweetRakha.mp3,https://archive.org/details/Panire-LifeIsCool,
music/low_stream/Thomas Park - Track20210521081238738438.42.mp3,Thomas Park,Track20210521081238738438.42,874,https://archive.org/download/1000WorldSongsInADay/Track20210521081238738438.42.mp3,https://archive.org/details/1000WorldSongsInADay,http://creativecommons.org/publicdomain/mark/1.0/
music/low_stream/Unknown - mhrk117_Protuberance_03_31_seconds.mp3,Unknown,mhrk117_Protuberance_03_31_seconds,775,https://archive.org/download/mhrk117/mhrk117_Protuberance_03_31_seconds.mp3,https://archive.org/details/mhrk117,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Хуиная Голова - 66. Дадахон Пьёт Дахон Павер.mp3,Хуиная Голова,66. Дадахон Пьёт Дахон Павер,810,https://archive.org/download/IBR_1402/66.%20%D0%94%D0%B0%D0%B4%D0%B0%D1%85%D0%BE%D0%BD%20%D0%9F%D1%8C%D1%91%D1%82%20%D0%94%D0%B0%D1%85%D0%BE%D0%BD%20%D0%9F%D0%B0%D0%B2%D0%B5%D1%80.mp3,https://archive.org/details/IBR_1402,
music/low_stream/Axis Project - 06 axis project - ice.mp3,Axis Project,06 axis project - ice,795,https://archive.org/download/axis-project-born-again/06%20axis%20project%20-%20ice.mp3,https://archive.org/details/axis-project-born-again,https://creativecommons.org/licenses/by-nc-nd/4.0/
"music/low_stream/Sol Taranto, Leonardo Canizzo - bump125_02-dharmatec-justify_my_sin.mp3","Sol Taranto, Leonardo Canizzo",bump125_02-dharmatec-justify_my_sin,982,https://archive.org/download/bump125/bump125_02-dharmatec-justify_my_sin.mp3,https://archive.org/details/bump125,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Fossil Fuel - 12-fossil_fuel-libraries_are_stupid.mp3,Fossil Fuel,12-fossil_fuel-libraries_are_stupid,896,https://archive.org/download/lf093mp3/12-fossil_fuel-libraries_are_stupid.mp3,https://archive.org/details/lf093mp3,http://creativecommons.org/licenses/by-nc-nd/4.0/
music/low_stream/Puppets Love Dreams - MDB06_03_Puppets_Love_Dreams_La_Naissance_du_Desir.mp3,Puppets Love Dreams,MDB06_03_Puppets_Love_Dreams_La_Naissance_du_Desir,965,https://archive.org/download/pld_les_couleurs_d_un_romantisme/MDB06_03_Puppets_Love_Dreams_La_Naissance_du_Desir.mp3,https://archive.org/details/pld_les_couleurs_d_un_romantisme,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/
music/low_stream/Slug Death - 02ListlessDeath.mp3,Slug Death,02ListlessDeath,760,https://archive.org/download/SocialParasite/02ListlessDeath.mp3,https://archive.org/details/SocialParasite,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Evestus - Hyperdriver - dtrash156_05_nothing_play_loud.mp3,Evestus / Hyperdriver,dtrash156_05_nothing_play_loud,833,https://archive.org/download/Dtrash156-EvestusVsHyperdriver-ThisWasDramacore/dtrash156_05_nothing_play_loud.mp3,https://archive.org/details/Dtrash156-EvestusVsHyperdriver-ThisWasDramacore,
music/low_stream/The Fake Masters - 14teddythaelmann_64kb.mp3,The Fake Masters,14teddythaelmann_64kb,889,https://archive.org/download/ekaf01/14teddythaelmann_64kb.mp3,https://archive.org/details/ekaf01,http://creativecommons.org/licenses/by-nc-nd/2.0/de/
music/low_stream/nic - nic_the_5_return.mp3,nic,nic_the_5_return,925,https://archive.org/download/tv_g_the_slsk_08/nic_the_5_return.mp3,https://archive.org/details/tv_g_the_slsk_08,http://creativecommons.org/licenses/by-nc-nd/2.0/
music/low_stream/BLUnderwood - 05_Noiz_intro.mp3,BLUnderwood,05_Noiz_intro,892,https://archive.org/download/BLUnderwood_Cornucopia/05_Noiz_intro.mp3,https://archive.org/details/BLUnderwood_Cornucopia,
music/low_stream/Internet Daemon - 03 - YUHatin' - SOMEBAP.mp3,Internet Daemon,03 - YUHatin' - SOMEBAP,887,https://archive.org/download/v-a-post-witch-music-from-internet-iii/03%20-%20YUHatin%27%20-%20SOMEBAP.mp3,https://archive.org/details/v-a-post-witch-music-from-internet-iii,https://creativecommons.org/licenses/by-nc-nd/4.0/
"music/low_stream/Unknown - 09.Jeritan, Jeliwan Tok Hudoq & Sabrina - Baung.mp3",Unknown,"09.Jeritan, Jeliwan Tok Hudoq & Sabrina - Baung",773,https://archive.org/download/KamiAdalahRabuTributeToRabu/09.Jeritan%2C%20Jeliwan%20Tok%20Hudoq%20%26%20Sabrina%20-%20Baung.mp3,https://archive.org/details/KamiAdalahRabuTributeToRabu,http://creativecommons.org/licenses/by-nc-sa/3.0/
music/low_stream/Stud - kahvi213e_stud-transforming_desire_64kb.mp3,Stud,kahvi213e_stud-transforming_desire_64kb,877,https://archive.org/download/kahvi213_Stud_Greetings_Fatherland/kahvi213e_stud-transforming_desire_64kb.mp3,https://archive.org/details/kahvi213_Stud_Greetings_Fatherland,http://creativecommons.org/licenses/by-nd/3.0/
